artist_id,artist_name,artist_mbtags,tempo,key
ARZVTZN1187FB579D4,Jim Reeves,classic pop and rock,91.318,4.0
AR7KA5V1187FB44E6B,The Del McCoury Band,folk,177.945,0.0
ARRESZG1187B9A3FBF,Les Hou-Lops,,102.77,5.0
ARLYPKH1241B9C7185,Ketty DB,,129.974,9.0
ARKFYS91187B98E58F,Jeff And Sheri Easter,,110.209,1.0
ARO6WZY1187FB3A86E,Sonic Subjunkies,,96.972,9.0
ARPUEAL1187FB57814,Gov't Mule,southern rock,196.141,5.0
ARXZIHJ1187B9A4ED9,Ray Conniff,,82.752,2.0
AR25LGJ1187B9B2492,Sir Douglas Quintet,,85.2,4.0
ARHTRR71187B98F305,Michelle Tumes,,107.932,0.0
ARCBYJW1187FB51FD8,Major Lance,,119.712,6.0
AREB22L1187B9A4BCE,Bad Azz,,121.871,1.0
ARQILMW1187B9890DA,Kitty Wells,country,105.732,6.0
ARFJXTS11F4C83E24E,Defect & Quixotic,,102.008,9.0
AROIHOI122988FEB8E,Mario Rosenstock,,84.769,7.0
ARYLG3I119B8668696,Rockin' Dopsie_ Jr.,,104.448,7.0
ARHRY5S1187B99B96F,Static-X,industrial metal,129.97,1.0
AR4C7UZ1187B9AB278,She Satellites,,185.76,8.0
ARYLQVR11F50C4EFC2,Saman,,141.205,7.0
ARE17W51187FB5381B,Smart Alex,portuguese,0.0,1.0
AR3MSAN1187B98F06B,OutKast,funk,177.662,8.0
ARXPPEY1187FB51DF4,Michael Jackson,pop,131.319,5.0
ARNEL2O1187FB4421A,Bukka White,,87.557,11.0
ARW4ZCO1187B9B22D3,AFS,,120.984,0.0
ARZVTZN1187FB579D4,Jim Reeves,classic pop and rock,151.73,11.0
AR35YUO1187B9AD83E,Wet Wet Wet,uk,105.95,10.0
ARSNTX51187B989CA2,Tsar,,150.23,9.0
AR4TLW81187B99683D,Martin Sexton,american,90.099,3.0
ARZVEF91187B9AC770,Elliot Goldenthal,american,177.465,0.0
ARD6L7O1187B995ADA,Dave Valentin,jazz,125.294,0.0
ARD7TVE1187B99BFB1,Casual,,92.571,2.0
ARP5MSK1187B99A54C,Jimmy Burns,,138.755,0.0
ARZLCTV1241B9C4D46,"\"Claire ElziA\"\"re\"",,90.073,5.0
ARUGX5X1187FB468C4,Dino,,134.279,8.0
ARIMJFK1187FB4ED3E,Luke Vibert,electronica,125.008,0.0
ARZAHDN1187B9B4BED,Ice,,111.046,5.0
ARQXAGC12472CE2BBD,Spiral Stairs,,100.088,3.0
AR3793X1187FB50CB3,Rea_ Chris,rock,131.948,9.0
ARBD4QW1187FB42153,Scar Symmetry,melodic death metal,120.022,3.0
AR02IU11187FB513F2,Tito Puente,jazz,146.24,7.0
ARIH5GU1187FB4C958,Silverchair,post-grunge,91.922,7.0
AROUOZZ1187B9ABE51,Willie Bobo,,80.391,0.0
ARUTEVU1187B9ACAF9,Lifehouse,,164.002,1.0
ARB5S4L1187FB4AD20,Carlos Ponce,,98.501,5.0
ARLUF1T1187FB3603B,Ricardo Arjona,,93.376,0.0
AR7MNIX1187B9A2A68,Tyrone Wells,,151.699,1.0
AR4GAFY1187B9B639D,B.B. King,jazz and blues,151.284,2.0
ARY4M3J1187B9AC94C,John Sebastian,american,103.666,0.0
ARD7U0O1187FB5531A,Andre Verchuren,,197.704,5.0
ARBD4QW1187FB42153,Scar Symmetry,melodic death metal,110.107,1.0
ARDPFGP1187B98A58A,Concretes,rock and indie,89.676,2.0
ARZ39UI1187B989289,Izzy Stradlin And The Ju Ju Hounds,,150.404,7.0
ARA7LD41187FB4DC0C,Don Campbell,,157.897,1.0
AR681HS1187FB5BBFE,David Lynch,jazz,166.929,8.0
ARH0ZIQ1187B99EC94,Cotton Candy,,139.026,11.0
ARSPUHE1187B99DB8A,Frank Marino & Mahogany Rush,,139.499,2.0
ARIXGOC1187FB54F4B,John Wayne,actor,160.663,1.0
ARPRQSD12086C16679,The Incurables,,63.359,2.0
ARQQP3Z1187FB5707B,Bert Kaempfert,german,118.971,5.0
ARY0W1O1187FB5B8C0,H-Town,,167.988,6.0
ARW1BRR1187B996332,Voyager Series,,71.308,0.0
ARW6LIW1187B9966CD,JERRY WALLACE,,219.298,9.0
ARVUN5F1187FB4CCC7,Beenie Man Featuring Janet Jackson,soul and reggae,102.828,1.0
ARLV8S31187B988B71,Georges Brassens,french,126.31,1.0
ARG37DA1187B9A47FF,Morgion,doom metal,112.063,10.0
AR1DLF21187FB3CBF0,4Him,,182.247,2.0
ARANDRM1187B98B446,Wild Horses,,111.989,0.0
ARU2JAB1187FB50C72,David Meece,,81.404,11.0
ARRT66G1187FB3DDF9,Freddie King,classic pop and rock,134.741,9.0
AR6QQY41187B990574,Danny Wilson,classic pop and rock,91.256,11.0
ARZ78EG1187FB4638E,Malefaction,,84.303,8.0
ARW1WST1187FB384DA,Jope Ruonansuu,finnish,86.992,2.0
ARRBINW1187B98AE6D,Marcie Blane,,102.881,0.0
ARUDY181187B9B5F49,Charlie Walker,,161.533,7.0
AR0WGXC1187B9AAC99,Slum Village,,94.495,0.0
ARSE5NP1187B9B98AB,Twista,hip hop rnb and dance hall,100.016,7.0
AR2J2WF1187FB46271,Francis Dunnery,,84.186,7.0
ARK2G5U1187FB46B34,Perrey And Kingsley,classical,125.767,7.0
ARGNQED1241B9C4237,Youves,,134.104,1.0
AR6W9T51187B9A8B8E,Maurice Larcange,,84.133,4.0
ARQVLQJ1187B98F11F,Mau Mau,,182.198,10.0
AR4IFI31187FB3A953,Cats In Boots,,167.142,8.0
ARMH10M1187FB4184F,Firehouse,,169.866,1.0
ARZQPE11187FB40939,The Panic Channel,,147.975,9.0
ARYZV2X1187B997BE7,Chris Standring,production music,111.039,0.0
ARF1E421187B9AF8C4,El Gran Silencio,,115.005,3.0
ARBXODO1241B9C6C6F,Ismael DueA+-as,,100.275,5.0
AR1F3IJ1187B9980B4,The Galactic Heroes,,187.323,9.0
ARLAEJO1187B98DB85,FU-Schnickens,,102.739,11.0
ARKJVHY11E2835E76B,Sonny Terry & Brownie McGhee,,108.188,10.0
AREB22L1187B9A4BCE,Bad Azz,,120.716,5.0
ARIYFYD1187FB3F0E5,AnanA(c),,125.016,11.0
AREKZKE11F50C4A7D8,Rocker-T,,149.939,1.0
ARW2DG51187B9A170F,Ana Popovic,,156.948,7.0
AR107SB1187B9A79F9,BA(c)zu,,126.482,6.0
ARQKXX41187FB4EB0E,Baby D,rap,90.038,7.0
ARQDYV0119B866800F,Gertrudis,,111.953,5.0
ARMT23H1187B995083,Emilio,,145.343,7.0
ARHUEFT1187B989694,Lunasicc,,105.207,1.0
ARZXTEY1187B9997A7,Juelz Santana / Bezel,,104.99,10.0
ARIFOQ6119B866970E,The Fontane Sisters,,85.261,6.0
ARPBNLO1187FB3D52F,Tiny Tim,,117.236,2.0
ARWA6NT1187FB3F15C,The Cure,new wave,135.038,2.0
AR1XVTM1187B996D57,I Nuovi Angeli,,85.375,4.0
AR7GOK91187FB455F5,Jean-Jacques Goldman,french,119.035,9.0
AR1DGSO1187FB59B15,Eddie Turner,,93.99,0.0
AR76YOD1187FB46B24,Joshua Rifkin,,128.251,10.0
AREEUJE1241B9C773F,Art Blakey's Jazz Messengers,,144.737,2.0
ARCCK7B1187B994F9D,Paul Glazby,,149.864,9.0
ARCCRTI11F4C845308,White Heart,,99.374,7.0
ARLMRES11F4C83E1E1,Barbara Lusch,,171.463,9.0
ARXPDRB1187B9AD0B1,Patti Smith,classic pop and rock,146.454,2.0
AR4W2E01187FB416AC,Saga,,101.303,1.0
AR8EDG51187FB41A08,Gary Hobbs,,104.12,9.0
ARUBDNK11F50C4F28B,Vrse Murphy,,97.015,11.0
AR8LD3R1187FB4D08F,C.C. Adcock,,116.009,7.0
ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,rock,133.072,4.0
ARBFDJW1187B9AD27A,The Fabulous Thunderbirds,,125.676,10.0
ARO0R521187B98A2D1,2 Minutos,,105.498,7.0
ARHTRR71187B98F305,Michelle Tumes,,88.023,11.0
ARNNM56119B86686EA,Luke Bryan,,147.904,7.0
ARTPGR61187B98B0F6,Thriller U,,89.675,7.0
ARNBV1X1187B996249,Alex,,98.974,2.0
ARW1DRV1187FB40261,Rocio Jurado,,168.268,3.0
AR77B521187FB4CC70,Lennie Tristano,,89.868,7.0
AR050VJ1187B9B13A7,Dead Kennedys,punk,108.977,2.0
AR7TTS41187B9B42D3,R.L. Burnside,delta blues,95.56,11.0
ARDXGVT124207832C0,Twinkle Twinkle Little Rock Star,,85.508,11.0
ARWD3OC1187FB3A666,Cut Copy,rock and indie,119.562,11.0
ARDNS031187B9924F0,Tim Wilson,,137.828,7.0
AR2O84Q1187FB5BF74,Salt The Wound,,120.502,11.0
ARLZLMN1187B9AD1CB,The Cars,rock and indie,111.319,6.0
ARNLO5S1187B9B80CC,Van Halen,classic pop and rock,117.954,9.0
AR1Q25M1187B9B0D73,De La Soul / MF Doom,hip-hop,86.813,10.0
AR37ILI1187B98E27B,Shriekback,english,157.956,5.0
AR7V3VQ1187B9A08AA,At All Cost,,135.914,1.0
ARIKE5O1187B997E73,Mississippi Mass Choir,,115.906,10.0
ARHBWOZ1187FB3FD53,Utopia,,98.528,0.0
AR6Z6BW1187B9ACD69,The Ruby Suns,classic pop and rock,42.525,0.0
AR2OPWW1187B9A5057,Schoolyard Heroes,,131.83,2.0
ARH4N0N1187FB3E1F1,Malkit Singh,bhangra,161.543,0.0
ARNLE621187B98ECB5,Mannheim Steamroller,,154.695,7.0
ARDF8K01187FB37200,Wolfmother,rock and indie,141.769,2.0
AR15YLD1187FB3D4DD,John Tchicai,,149.005,4.0
ARNDB1X1187B990AA0,Suicidal Tendencies,punk,164.925,9.0
ARQQP3Z1187FB5707B,Bert Kaempfert,german,122.155,0.0
AR9DO2O1187FB53637,ColdWorld,black metal,134.832,2.0
AROJAG11187B9B71A3,The Chap,classic pop and rock,120.188,7.0
AREMPZY1187B9B8FF3,David Banner,,99.487,6.0
AR3Q48J1187FB55278,The Rapture,rock and indie,119.813,1.0
AR6L0X71187FB49709,Paul Cantelon,,41.133,4.0
ARZAHDN1187B9B4BED,Ice,,93.937,4.0
ARN4MQP1187FB40F7D,Richard Lloyd,,159.081,9.0
AR7G5I41187FB4CE6C,Adam Ant,uk,183.907,9.0
ARH5AAF1187B991D23,June Hutton,,88.95,11.0
ARZTSYB1187FB54987,Rainbow,heavy metal,155.999,0.0
AR0WM6W1187FB46730,Marc Et Claude,,136.964,6.0
ARVML4B1187FB52324,Leroy Hutson,,192.66,5.0
ARR7YYN1187FB5C015,Pee Wee Crayton,,97.487,0.0
ARDL03L1187B997FBE,FlA$?skkvartetten / ThAY=strAPm,,130.255,5.0
ARQGNEN1187FB4494C,Gabinete Caligari,,74.884,4.0
ARHTV1S1187FB547F8,Marc Perrone,production music,107.728,2.0
ARIGY9P1187B9B6428,Ancient Astronauts,,136.044,9.0
AR2CM6U1187B999EB7,Basic Channel,,71.416,11.0
ARDTECS1187FB538C0,Symphony in Peril,,100.034,9.0
ARPDVPJ1187B9ADBE9,Usher,hip hop rnb and dance hall,147.979,11.0
ARUZILO1257509E8E1,Greg Vaccariello,,74.728,1.0
AR0DSOO1187B9B855E,Wailing Souls,,130.427,10.0
AROPZYT11F4C83EFFA,J.C. Lodge,,152.516,0.0
ARJPUZC1187B99A8F6,Mike Brooks,,139.202,6.0
AR1DR0E1187FB48F61,Kathy Mattea,classic pop and rock,96.695,9.0
ARA2ZTN1187B98E3ED,This Moment,,116.081,7.0
ARCDLDD11F33E000A4,Varios,,100.929,4.0
ARBFDJW1187B9AD27A,The Fabulous Thunderbirds,,133.349,10.0
ARR575U1187B98FB97,The Perrys,,107.905,1.0
AROCBZZ11E2835D652,Small Faces,,125.295,9.0
ARC5Q0L1187B98D463,Enter the Haggis,folk,134.819,7.0
ARUEYGC1187FB3D94B,The Chi-Lites,classic pop and rock,90.101,11.0
ARYF20K1187B9B76BD,George Lopez,,118.06,7.0
ARV21JS1187B99E516,Jerry Lewis,,124.877,7.0
ARH9GD41187FB37E0F,Stephen Marley / Damian Marley,soul and reggae,165.886,9.0
ARGXJRQ1241B9C5FDE,Charlie Khan,,92.55,6.0
AR8J63I119B8668504,Red I Flight,,120.617,7.0
ARCCRTI11F4C845308,White Heart,,162.817,5.0
AR1JGQT1187FB56878,Jo-El Sonnier,cajun,145.218,4.0
ARQ30G91187B9B8C12,Steinski,,185.325,10.0
ARPTC8L119B340323E,Chuck Wicks,,99.124,1.0
ARNNHLN1187FB42912,Yahir,,127.469,9.0
AR7358P1187B9B6880,Lexi,,130.052,8.0
ARZBYDY1187FB46DD7,Cali,franASSais,127.792,4.0
ARWBAI21187B991E2E,Tommy Sands,,101.324,2.0
AR65K7A1187FB4DAA4,BeyoncA(c),hip hop rnb and dance hall,87.992,10.0
AR4QYVC1187B99985B,DJ Harry,,181.371,6.0
ARK6JC91187B9B4B2D,Babbie Mason,,141.042,5.0
ARD0S291187B9B7BF5,Rated R,,104.993,6.0
ARUUP4L1187B9B72EB,Diamanda Galas,avant-garde,168.352,11.0
ARTDQRC1187FB4EFD4,Black Eyed Peas / Terry Dexter,pop and chart,103.652,7.0
ARVUN5F1187FB4CCC7,Beenie Man,soul and reggae,159.248,5.0
ARJTX7M1187FB4CED3,Be Bop Deluxe,uk,142.88,2.0
ARJJKAA1187B9ADAF1,Rolfe Kent,,119.71,7.0
ARDC3571187B9988E1,Nu Flavor,,96.057,11.0
AR1X2H01187B98CCF2,Maurice Chevalier,french,130.275,5.0
ARAUQAL1187FB5B374,ISRAEL & NEW BREED,,93.773,4.0
AR65OLD1187FB5C103,P.O.D.,,125.528,1.0
ARZJ4MI1187B9AF5AF,Reel Big Fish,ska,91.463,2.0
ARTO9UO1187B9B2D47,Mystery,,171.787,1.0
ARYDFJA1241B9CBFF2,Jacques Douai,,103.12,9.0
ARI6CSW1187B9AF09A,Eko Fresh,german,167.59,1.0
ARCNOK81187B98CA3F,Buju Banton,reggae,85.988,2.0
ARYDFJA1241B9CBFF2,Jacques Douai,,77.645,2.0
ARBXBQR1187FB56FA5,Bill Douglas,,192.819,5.0
AR65K7A1187FB4DAA4,BeyoncA(c),hip hop rnb and dance hall,113.812,9.0
ARCLJQZ11E2835CE37,Alvin YoungbloodA Hart,folk,195.223,9.0
ARYBUAO1187FB3F4EB,Gene Chandler,classic pop and rock,175.028,6.0
AR2FJV21187B98EBE3,Legacy Five,,69.169,10.0
AR7KA5V1187FB44E6B,The Del McCoury Band,folk,140.9,7.0
AROGWRA122988FEE45,Christos Dantis,,126.976,5.0
AROBQ0B1187FB404F6,Walter Jackson; Arranged & conducted by Riley Hampton,,43.967,8.0
ARAUFKZ1242077FBD1,J Bostron & Beretta,,87.122,6.0
ARY7ERS1187B9903AE,Mark Ashley,,129.987,11.0
ARYJ6RP1187B9B3827,Cindy Morgan,,112.248,2.0
ARPINYO12454A2E4AB,Deathstar,,140.202,10.0
AR1PRQ21187FB3B481,Generation X,,174.524,1.0
ARZFRQM1187B9A9772,Vanessa Daou,,144.975,8.0
ARQIAEA1187FB4F9F9,Laidback Luke & Diplo,,126.94,7.0
ARNZ70R1187B9A4824,Joe Satriani,hard rock,83.957,11.0
AROY6XW1187B991121,Steve Vai,heavy metal,227.161,5.0
ARJ2PMY1187FB5B563,Burning Spear,reggae,125.245,11.0
ARJB9TE1187FB3A9F8,The Edgar Broughton Band,uk,59.678,5.0
ARW70HR1187B9A358C,Aleks Syntek,mA(c)xico,120.309,8.0
AR0OTEX1187FB3600D,Los Del Rio,,206.02,10.0
ARDUOSV1187B9894D5,Wes King,,118.152,7.0
ARVYDAQ1187FB43338,Teijo Joutsela and Humppa-Veikot,,120.012,8.0
ARKEFM61187B9A8202,Moon Mullican,,182.408,5.0
AR1WC0X1187B991056,Jefferson Starship,classic pop and rock,132.611,2.0
ARUZD301187FB4AC65,Ronny Eriksson,,111.927,5.0
ARJ9DSA1187B990E00,John Mayall,rock,147.128,10.0
AR56P361187B9AC4DB,Gary Moore,blues rock,86.321,9.0
ARQXAGC12472CE2BBD,Spiral Stairs,,152.633,6.0
ARUVPCM1187FB5C281,Attack Attack,,100.03,1.0
ARGMGHN1187B9B4213,Gym Class Heroes,pop and chart,80.473,7.0
AR2SMD91187B9B0582,Mighty Mighty Bosstones,ska,197.213,1.0
ARDXGVT124207832C0,Twinkle Twinkle Little Rock Star,,80.003,2.0
ARKVMRR122CC3B110A,The Booth Brothers,,130.98,0.0
ARIHWZG11F50C50E1C,Vivian Khor,,92.017,8.0
ARZEBW31187FB586EA,Anne Dudley,production music,172.223,5.0
ARGHV4C1187B995847,The Mustangs,,117.044,7.0
ARXPPEY1187FB51DF4,Michael Jackson,pop,187.427,11.0
AR8IEZO1187B99055E,Marc Shaiman,composer,136.975,0.0
AR966X21187B9AC463,Paul Simon,,133.884,9.0
ARCF06I1187B995398,K-OS,hip-hop,97.98,7.0
ARWBN9B1187B988B95,Eberhard Weber,,99.556,1.0
ARWBZWU1187B98F7FB,Jimmy Herring,,124.073,4.0
AR5ZY7R1187B996302,The Continentals,,90.245,2.0
AR40GSU1187FB3AA01,Neil Diamond,rock,127.275,0.0
AR0V36F1187FB366B1,The Chieftains;Colin James,folk,114.589,7.0
ARB1CNO1187FB4CE93,45 Grave,los angeles,114.135,4.0
ARWIMT21187B9B5AEC,Joe Turner_ Joe Houston_ L. C. Williams,,70.49,8.0
AR58SJE1187B9A8E4C,J.B. Lenoir,,129.583,11.0
ARLCEUJ11F4C842D6A,Screaming Jay Hawkins,,172.112,8.0
ARCVMYS12454A51E6E,The Sun Harbor's Chorus-Documentary Recordings,,56.958,0.0
ARKCYJV1187FB392E9,Set Your Goals,steal your goals,203.211,8.0
ARYKCQI1187FB3B18F,Tesla,,128.262,2.0
AR0B1CH1187FB3A824,Charlie Rich,,96.243,3.0
ARBKEA91187B98CE1F,Claw Hammer,,77.478,4.0
ARPKK761187FB4D53C,The Ataris,punk,145.711,2.0
AR5AXVN1187B9A2761,Sharon Burch,,114.832,2.0
ARR2TI31187FB380FE,The Field Mice,classic pop and rock,70.09,7.0
ARZY28S1187FB40BAB,Taboo,,140.068,0.0
ARNILB71187B99EC88,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,jazz,69.742,11.0
ARCQ3LZ1187FB49B42,Koffi OlomidA(c),,120.807,6.0
ARCCRTI11F4C845308,White Heart,,126.153,11.0
ARHINI31187B995C1D,Singing Melody,,166.72,9.0
ARCOAC111C8A417478,Svartthron,,90.126,9.0
ARFCUN31187B9AD578,The Rolling Stones,british,185.333,7.0
ARYN80Y1187FB49F36,The Rongetz Foundation,,91.417,1.0
AR05NQH1187B98E875,Kassav',90s,97.999,8.0
ARSG7NQ1187FB57482,Fall Out Boy,pop rock,114.535,7.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,reggae,122.565,4.0
ARTO6KU1187B99910C,Claude FranASSois,french,134.237,6.0
ARTWPGO1187FB52DC3,Elephant Man,hip hop rnb and dance hall,125.329,3.0
ARZDYBC1187B9A3142,The Cate Brothers,,147.093,0.0
AR3AY3R1187FB52CF0,Tracy Byrd,,168.849,11.0
ARQ4OZM1187B991229,Jean Segurel,,135.561,7.0
AR2K2CM1187B98D4F1,Fran Perea,,180.04,1.0
ARGJ0911187FB4613F,Maria Muldaur,classic pop and rock,137.272,11.0
ARB054P1187B9AD32E,Santana,,93.366,5.0
ARY0XD81187FB5CF38,Mustafa Sandal,turkish,170.047,8.0
AR3GE071187B9A6D71,Johannes Linstead,folk,115.049,0.0
ARF3PG41187FB4B0B4,Dorothy Norwood,,99.113,0.0
ARPVFV91187B98BB94,Cinder,,120.122,11.0
ARIWQYF11F4C8427FF,Fania All Stars,,153.316,8.0
AR243ZT1187B9A98D2,Otis Spann,,99.463,9.0
ARH0Z131187B9B69E9,Kool Moe Dee,hip hop,83.856,6.0
AR0BV7E1187FB386C1,Lee Ritenour,,164.594,0.0
AR5NDDL1187B9A4EDB,Big John Greer,,159.939,7.0
ARXRK5A1187FB3EAC6,Jaguares,latin,119.09,9.0
ARBPRTL11F4C83CB05,Oak Ridge Boys,,105.044,0.0
ARUHYH21187B98BA89,The Tragically Hip,,122.926,9.0
ARX4D1E1187B9A9C4D,Carman featuring Commissioned & The Christ Church Choir,christian,135.507,7.0
ARO89GU1187B98ADA2,Reni,,130.027,5.0
AREJXK41187B9A4ACC,Raphael,,120.101,7.0
ARG1UAO1187FB55E50,Sammi Cheng,hong kong,119.101,10.0
ARON0YP1187FB4B465,Fiona,,157.759,10.0
ARXBPW31187FB4D335,Cargo Cult,,95.995,0.0
ARTOC971187FB37592,Lord Sterling,,141.769,6.0
ARP4QQS1187B998E46,Forensics,,137.883,4.0
ARAZF6G1187FB5A0C1,Gerard Lenorman,french,112.192,11.0
ARIOSKN1257509BCE1,Cama,,185.981,4.0
AR1Y0N71187FB43209,Anat Ben David,,110.579,11.0
ARNITNO1187FB555D3,Arturo Sandoval,,139.944,5.0
ARR6VH41187FB46862,Novika,,90.017,0.0
ARPZIIA1187FB4CB9F,Eldar,,140.608,2.0
ARRPFCU1187FB5402E,Oldelaf et Monsieur D,,127.605,7.0
ARA8DDQ1187B9AE3A0,Eason Chan,chinese,73.438,7.0
ARBFDJW1187B9AD27A,The Fabulous Thunderbirds,,148.452,6.0
AR7XK9K1187B9B1864,Hey Colossus,,104.819,5.0
AROSW2I1187FB44866,Sonora Carruseles,,60.159,8.0
ARHT0B11187B993CB3,Eddy Raven,american,105.966,10.0
ARB5TJM1187B9A71FD,Finntroll,finnish,110.972,1.0
AR202MX1187B9B0383,Tanto Metro & Devonte,hip hop rnb and dance hall,87.697,1.0
ARMPQIE1187FB3D4EB,Bounty Killer,hip hop rnb and dance hall,142.749,9.0
AREV2491187B9B017E,Mobb Deep featuring Nate Dogg,new york,91.562,6.0
ARPOPBQ11F4C83D36D,DJ Spinn and DJ Rashad,,160.04,6.0
ARWX7AO1187B9B91AA,Jose Luis Perales,,98.679,2.0
ARC1E3F1187B9B9902,El Poder del Norte,,171.849,0.0
ARNTQF31187B9A02FF,Tony Matterhorn,hip hop rnb and dance hall,127.493,10.0
ARF6ZTO1187FB3684F,Story Of The Year,,143.837,7.0
AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,,135.894,2.0
ARUACR61187FB3AB37,Kisha,,199.917,7.0
ARQPWTM12420783719,Ana Nikolic,,145.893,1.0
ARUBX2Y1187B99CD25,Tyrone Taylor,,159.728,4.0
ARQUFQK11F4C83C0D8,4 Skins,,101.962,7.0
AR7BMMV1187FB5B2D7,Robben Ford,jazz and blues,114.681,2.0
ARCCRTI11F4C845308,White Heart,,125.881,1.0
AR4GJ3V1187FB4245B,Zapp,hip hop rnb and dance hall,110.444,11.0
AR061J011A348F060F,Ximena Sarinana,mA(c)xico,169.105,1.0
ARBCUNV1187B98A9FB,Busta Rhymes,hip hop rnb and dance hall,146.971,10.0
ARZH0R61187FB422AE,Fontella Bass,classic pop and rock,101.469,5.0
AR1IL0W1187FB58B65,Rhinostar,,89.954,3.0
AR2EBRG1187B9B07C8,Old Man's Child,norwegian,95.138,7.0
ARE8GLF1187FB52532,Red Hot Chili Peppers,alternative rock,112.961,0.0
AR6I54S1187FB48C6B,Patty Griffin,country,95.738,4.0
AR2EHC11187B9AD895,Satan's Host,,136.474,7.0
ARFEV5S1187B99F2EA,Aeoliah,,126.976,9.0
ARGCEOR1187B9A4E7D,Eric Demarsan,,108.11,3.0
ARIKE5O1187B997E73,Mississippi Mass Choir,,163.35,8.0
ARUG0QH1187B99613A,Space Opera,,95.736,11.0
ART59BB1187FB3866E,Through the Eyes of the Dead,death metal,97.802,1.0
ARRHVVL1187B991E41,Johnny Otis,,94.961,8.0
ARGJL42119B8668D26,Finest Dearest,,121.03,6.0
ARW4AGO1187FB4F107,Jazz Gillum,,179.269,0.0
ARTQZKW11EB9C80B4C,Neema,,136.223,6.0
AROLWYT1187B990823,Sound 5,,243.994,2.0
ARSYWV7119B3403694,Jorgen Ingmann,,160.451,9.0
ARVTWQ11187B9A6A24,Sean Callery,video game,121.153,5.0
ARKWXGS11F4C8419B7,Jesus Otero - Luny Tunes,,96.024,1.0
ARRXPRY1187B9A8B34,Gran Coquivacoa,,137.939,9.0
ARMRCET1187FB52049,Fergie,,91.02,1.0
ARUGU0E1187B9B30F6,The Doors,hard rock,121.744,11.0
AROLNOH1187FB39845,Erick Sermon,hip hop rnb and dance hall,197.741,1.0
AR558FS1187FB45658,40 Grit,,148.234,11.0
ARHHO3O1187B989413,Bob Azzam,,121.649,5.0
ARG51IA1187B9B143A,Scott Glasgow,,77.115,6.0
ARYFXQ21187FB4DAEF,Poncho Sanchez,world,221.81,5.0
ARVG8T61187FB440EB,Livingston Taylor,folk,153.033,0.0
ARWJHW61187B98FA8E,Papa Wemba,,134.201,10.0
ARO344A1187B9B65C3,Fortitude,,88.025,10.0
AREJ5K11187B993F5F,R. Carlos Nakai,folk,158.152,0.0
ARZH3SW1187B98C96E,Onyx,hip hop rnb and dance hall,164.981,1.0
AR7C6G11187B9B4C1E,Jennifer Lopez,pop and chart,201.792,4.0
ARZIKR01187B98DF08,Joe Grushecky,,109.997,11.0
ARNUFGE1187B9B7881,THE CHIFFONS,classic pop and rock,88.808,6.0
AREQ9AY1187FB40E19,Spitfire,,155.056,10.0
ARKKPRW1187FB4D81E,Equilibrium,,180.12,2.0
ARRWAD71187FB3FE44,Martha Wainwright,rock and indie,153.396,2.0
ARFCUN31187B9AD578,The Rolling Stones,british,141.808,9.0
AR21YNH1187FB49649,Ms. Dynamite,rnb,109.287,2.0
ARUZD301187FB4AC65,Ronny Eriksson,,115.079,5.0
ARZ33PH1187FB52F58,Kat DeLuna,,104.986,10.0
ARROUEA1187FB4AA0F,Atom,,126.953,11.0
ARRFTTO1241B9C8C96,Artie Fishel & The Promised Band,,155.329,10.0
ARTBFV61187FB3C250,Johnny Horton,country,87.653,6.0
AR2XI6G1187B9AE7DA,Fat Joe,hip hop rnb and dance hall,172.279,1.0
ARMAOIY1187B9A3893,Jerry Yan,taiwanese,125.506,0.0
ARHONG11187FB3B120,L.A. Guns,,133.624,9.0
ARAVEKH1269FCD294D,Demonbreed,,164.137,8.0
ARMTIIX1187B9A1896,XLNC,,187.926,2.0
AR8ACFK1187B9B4063,Champion Jack Dupree With TS McPhee,,87.062,3.0
ARDCFNZ1187FB3DDB0,Enrique Iglesias,spanish,141.22,9.0
AR5LZJD1187FB4C5E5,Britt Nicole,,160.015,1.0
ARBV8MP1187B9B60B1,Esa Pakarinen,finnish,171.876,2.0
ARCP8YG1187B997D72,Claire Hamill,,122.693,9.0
AREENKN1187B98F35D,The Plasmatics,punk,119.38,11.0
ARGUACZ1187FB3F35C,Connie Smith,,141.553,10.0
AR6137D1187B9A39C8,Scalplock,,110.499,5.0
ARDGBFI1269FCD6AA6,The Grease Band,,174.96,9.0
ARFRSQZ122988EF860,Amy Lambert,,108.533,4.0
AR2OH7O1187B99FE4E,Torcuato Mariano,,180.191,2.0
ARG03XQ1187B99A494,Dobby Dobson,,163.957,9.0
ARNXNH81187FB52EB5,Baby Bash / Grimm,,89.478,2.0
ARGABPJ1187B99C6E3,Chops,,181.747,1.0
ARB1KC91187FB38B13,Carl Smith,,113.726,2.0
ARZWK2R1187B98F09F,Rise Against,hardcore punk,109.45,8.0
ARZWAHK119B8668273,Martriden,,83.914,0.0
ARPTC441187FB3AEBF,Fredi,,121.117,3.0
AR0QS8F1187B9ADC96,Sandy Lam,mandarin,98.991,4.0
ARA7YDA1187B9A5776,Patsy Cline,country,91.637,7.0
ARHOSMU1242078130D,All Leather,,150.982,8.0
AR47RVG1187B995CE7,D:Fuse,,131.877,2.0
